USA,Liberty All-Star ,NYSE,
USB,U.S. Bancorp Comm,NYSE,
USD,ProShares Ultra S,PCX,
USG,USG Corporation C,NYSE,
USL,United States 12 ,PCX,
USM,United States Cel,NYSE,
USO,United States Oil,PCX,
UST,ProShares Ultra 7,PCX,
USU,USEC Inc. Common ,NYSE,
USV,E-TRACS USB Bloom,PCX,
UTA,Universal Travel ,NYSE,
UTF,Cohen & Steers In,NYSE,
UTG,Reaves Utility In,AMEX,
UTH,Merrill Lynch & C,AMEX,
UTI,Universal Technic,NYSE,
UTL,UNITIL Corporatio,NYSE,
UTX,United Technologi,NYSE,
UUP,PowerShares DB US,PCX,
UUU,Universal Securit,AMEX,
UVE,UNIVERSAL INSURAN,AMEX,
UVG,ProShares Ultra R,PCX,
UVT,ProShares Ultra R,PCX,
UVU,ProShares Ultra R,PCX,
UVV,Universal Corpora,NYSE,
UWC,ProShares Ultra R,PCX,
UWM,ProShares Ultra R,PCX,
UWN,Nevada Gold & Cas,AMEX,
UXG,U.S. Gold Corpora,NYSE,
UXI,ProShares Ultra I,PCX,
UXJ,ProShares Ultra M,PCX,
UYG,ProShares Ultra F,PCX,
UYM,ProShares Ultra B,PCX,
UZA,United States Cel,NYSE,
VAL,Valspar Corporati,NYSE,
VAR,Varian Medical Sy,NYSE,
VAW,Vanguard Material,PCX,
VAZ,Delaware Investme,AMEX,
VBF,Invesco Van Kampe,NYSE,
VBK,Vanguard Small-Ca,PCX,
VBR,Vanguard Small-Ca,PCX,
VCF,Delaware Investme,AMEX,
VCI,Valassis Communic,NYSE,
VCO,Vina Concha Y Tor,NYSE,
VCR,Vanguard Consumer,PCX,
VCV,Invesco Van Kampe,NYSE,
VDC,Vanguard Consumer,PCX,
VDE,Vanguard Energy E,PCX,
VEA,Vanguard Europe P,PCX,
VEU,Vanguard FTSE AW ,PCX,
VFC,V.F. Corporation ,NYSE,
VFH,Vanguard Financia,PCX,
VFL,Delaware Investme,AMEX,
VGK,Vanguard European,PCX,
VGM,Invesco Van Kampe,NYSE,
VGR,Vector Group Ltd.,NYSE,
VGT,Vanguard Informat,PCX,
VGZ,Vista Gold Corp N,AMEX,
VHC,VirnetX Holding C,AMEX,
VHI,Valhi,NYSE,
VHS,Vanguard Health S,NYSE,
VHT,Vanguard Health C,PCX,
VIA,Viacom Inc. Class,NYSE,
VIG,Vanguard Dividend,PCX,
VII,Vicon Industries,AMEX,
VIM,invesco Van Kampe,NYSE,
VIP,VimpelCom Ltd,NYSE,
VIS,Vanguard Industri,PCX,
VIT,Vanceinfo Technol,NYSE,
VIV,Telefonica Brasil,NYSE,
VKI,Invesco Van Kampe,AMEX,
VKL,Invesco Van Kampe,AMEX,
VKQ,Invesco Van Kampe,NYSE,
VLO,Valero Energy Cor,NYSE,
VLT,Invesco Van Kampe,NYSE,
VLY,Valley National B,NYSE,
VMC,Vulcan Materials ,NYSE,
VMI,Valmont Industrie,NYSE,
VMM,Delaware Investme,AMEX,
VMO,Invesco Van Kampe,NYSE,
VMV,Invesco Van Kampe,AMEX,
VMW,Vmware,NYSE,
VNM,Market Vectors Vi,PCX,
VNO,Vornado Realty Tr,NYSE,
VNQ,Vanguard REIT ETF,PCX,
VNR,Vanguard Natural ,NYSE,
VNV,Viacom,NYSE,
VOC,VOC Energy Trust ,NYSE,
VOD,Vodafone Group Pl,NasdaqNM,
VOE,Vanguard Mid-Cap ,PCX,
VOG,Voyager Oil & Gas,AMEX,
VOO,Vanguard S&P 500 ,PCX,
VOQ,Invesco Van Kampe,NYSE,
VOT,Vanguard Mid-Cap ,PCX,
VOX,Vanguard Telecomm,PCX,
VPF,Valpey Fisher Cor,NCM,
VPG,Vishay Precision ,NYSE,
VPL,Vanguard Pacific ,PCX,
VPU,Vanguard Utilitie,PCX,
VPV,Invesco Van Kampe,NYSE,
VQT,Barclays ETN S&P ,PCX,
VRA,Vera Bradley,NasdaqNM,
VRD,SPDR S&P VRDO Mun,PCX,
VRS,Verso Paper Corp.,NYSE,
VRX,Valeant Pharmceut,NYSE,
VSH,Vishay Intertechn,NYSE,
VSI,Vitamin Shoppe,NYSE,
VSR,Versar,AMEX,
VSS,Vanguard FTSE AW ,PCX,
VTA,Invesco Van Kampe,NYSE,
VTG,Vantage Drilling ,AMEX,
VTI,Vanguard Total St,PCX,
VTJ,Invesco Van Kampe,NYSE,
VTN,Invesco Van Kampe,NYSE,
VTR,Ventas,NYSE,
VTV,Vanguard Value ET,PCX,
VUG,Vanguard Growth E,PCX,
VVC,Vectren Corporati,NYSE,
VVI,Viad Corp Common ,NYSE,
VVR,Invesco Van Kampe,NYSE,
VWO,Vanguard Emerging,PCX,
VXF,Vanguard Extended,PCX,
VXX,iPath S&P 500 VIX,PCX,
VXZ,iPath S&P 500 VIX,PCX,
VYM,Vanguard High Div,PCX,
VZZ,iPath Long Enhanc,PCX,
WAB,Westinghouse Air ,NYSE,
WAC,Walter Investment,AMEX,
WAG,Walgreen Co. Comm,NYSE,
WAL,Western Alliance ,NYSE,
WAT,Waters Corporatio,NYSE,
WBC,Wabco Holdings In,NYSE,
WBK,Westpac Banking C,NYSE,
WBS,Webster Financial,NYSE,
WCC,WESCO Internation,NYSE,
WCG,Wellcare Health P,NYSE,
WCN,Waste Connections,NYSE,
WDC,Western Digital C,NYSE,
WDR,Waddell & Reed Fi,NYSE,
WEA,Western Asset Bon,NYSE,
WEC,Wisconsin Energy ,NYSE,
WEN,Wendy's Company (,NYSE,
WES,Western Gas Partn,NYSE,
WEX,Winland Electroni,AMEX,
WFC,Wells Fargo & Com,NYSE,
WFD,Westfield Financi,NasdaqNM,
WFM,Whole Foods Marke,NasdaqNM,
WFR,MEMC Electronic M,NYSE,
WFT,Weatherford Inter,NYSE,
WGA,Wells-Gardner Ele,AMEX,
WGH,WhiteGlove Health,AMEX,
WGL,WGL Holdings IncC,NYSE,
WGO,Winnebago Industr,NYSE,
WHG,Westwood Holdings,NYSE,
WHR,Whirlpool Corpora,NYSE,
WHX,Whiting USA Trust,NYSE,
WIA,Western Asset/Cla,NYSE,
WIN,Windstream Corpor,NasdaqNM,
WIP,SPDR DB Internati,PCX,
WIT,Wipro Limited Com,NYSE,
WIW,Western Asset/Cla,NYSE,
WLB,Westmoreland Coal,NGM,
WLK,Westlake Chemical,NYSE,
WLL,Whiting Petroleum,NYSE,
WLP,WellPoint,NYSE,
WLT,Walter Energy,NYSE,
WMB,Williams Companie,NYSE,
WMH,Merrill Lynch & C,AMEX,
WMK,Weis Markets,NYSE,
WMS,WMS Industries In,NYSE,
WMT,Wal-Mart Stores,NYSE,
WMW,DEUTSCHE BANK AKT,PCX,
WNC,Wabash National C,NYSE,
WNI,Schiff Nutrition ,NYSE,
WNR,Western Refining ,NYSE,
WNS,WNS (Holdings) Li,NYSE,
WOR,Worthington Indus,NYSE,
WPC,W.P. Carey & Co. ,NYSE,
WPI,Watson Pharmaceut,NYSE,
WPK,Wells Fargo Cap V,NYSE,
WPO,Washington Post C,NYSE,
WPP,Wausau Paper Corp,NYSE,
WPS,iShares Trust iSh,PCX,
WPZ,Williams Partners,NYSE,
WRB,W.R. Berkley Corp,NYSE,
WRC,Warnaco Group Inc,NYSE,
WRD,Weingarten Realty,NYSE,
WRE,Washington Real E,NYSE,
WRI,Weingarten Realty,NYSE,
WRN,Western Copper an,AMEX,
WRS,Westar Energy,NYSE,
WSB,WSB Holdings,NGM,
WSH,Willis Group Hold,NYSE,
WSM,Williams-Sonoma,NYSE,
WSO,Watsco,NYSE,
WSR,Whitestone REIT C,AMEX,
WST,West Pharmaceutic,NYSE,
WTI,W&T Offshore,NYSE,
WTM,White Mountains I,NYSE,
WTR,Aqua America,NYSE,
WTS,Watts Water Techn,NYSE,
WTT,Wireless Telecom ,AMEX,
WTW,Weight Watchers I,NYSE,
WWD,Woodward,NasdaqNM,
WWE,World Wrestling E,NYSE,
WWW,Wolverine World W,NYSE,
WXS,Wright Express Co,NYSE,
WYN,Wyndham Worldwide,NYSE,
WYY,WidePoint Corpora,AMEX,
WZE,WIZZARD SOFTWARE ,AMEX,
XAA,American Municipa,NYSE,
XAR,SPDR S&P Aerospac,PCX,
XBI,SPDR Series Trust,PCX,
XCJ,Xcel Energy Inc. ,NYSE,
XCO,EXCO Resources,NYSE,
XEC,Cimarex Energy Co,NYSE,
XEL,Xcel Energy Inc. ,NYSE,
XES,SPDR Series Trust,PCX,
XFD,Corporate Backed ,NYSE,
XFH,Corporate Backed ,NYSE,
XFN,Xfone,AMEX,
XFP,Lehman ABS Corpor,NYSE,
XFR,Lehman ABS Corp 6,NYSE,
XGC,Guggenheim Intern,PCX,
XHB,SPDR Series Trust,PCX,
XHE,SPDR S&P Health C,PCX,
XHS,SPDR S&P Health C,PCX,
XIN,Xinyuan Real Esta,NYSE,
XIV,VelocityShares Da,PCX,
XKE,Lehman ABS Corpor,NYSE,
XKK,Lehman ABS Corpor,NYSE,
XKN,Lehman ABS Corp 7,NYSE,
XKO,Lehman ABS Corpor,NYSE,
XLB,Materials Select ,PCX,
XLE,SPDR Select Secto,PCX,
XLF,SPDR Select Secto,PCX,
XLG,Rydex Russell Top,PCX,
XLI,SPDR Select Secto,PCX,
XLK,SPDR Select Secto,PCX,
XLP,SPDR Select Secto,PCX,
XLS,Exelis Inc. Commo,NYSE,
XLU,SPDR Select Secto,PCX,
XLV,SPDR Select Secto,PCX,
XLY,SPDR Select Secto,PCX,
XME,SPDR S&P Metals &,PCX,
XNY,China Xiniya Fash,NYSE,
XOM,Exxon Mobil Corpo,NYSE,
XOP,SPDR S&P Oil & Ga,PCX,
XPH,SPDR S&P Pharmace,PCX,
XPL,Solitario Explora,AMEX,
XPO,XPO Logistics,AMEX,
XPP,ProShares Ultra F,PCX,
XRA,Exeter Resource C,AMEX,
XRM,Xerium Technologi,NYSE,
XRO,Guggenheim Sector,PCX,
XRS,TAL Education Gro,NYSE,
XRT,SPDR S&P Retail E,PCX,
XRU,CurrencyShares Ru,PCX,
XRX,Xerox Corporation,NYSE,
XSD,SPDR S&P Semicond,PCX,
XSW,SPDR S&P Software,PCX,
XTL,SPDR S&P Telecom ,PCX,
XTN,SPDR S&P Transpor,PCX,
XUE,Xueda Education G,NYSE,
XVG,Lehman ABS Corpor,NYSE,
XVZ,iPath S&P 500 Dyn,PCX,
XXV,iPath Inverse S&P,PCX,
XYL,Xylem Inc. Common,NYSE,
YAO,Guggenheim China ,PCX,
YCL,ProShares Ultra Y,PCX,
YCS,ProShares UltraSh,PCX,
YGE,Yingli Green Ener,NYSE,
YMI,YM BioSciences,AMEX,
YPF,YPF Sociedad Anon,NYSE,
YSI,U-Store-It Trust ,NYSE,
YUM,Yum! Brands,NYSE,
YXI,ProShares Short F,PCX,
YZC,Yanzhou Coal Mini,NYSE,
ZBB,ZBB Energy Corpor,AMEX,
ZEP,Zep Inc. Common S,NYSE,
ZIP,Zipcar,NasdaqNM,
ZIV,VelocityShares Da,PCX,
ZLC,Zale Corporation ,NYSE,
ZMH,Zimmer Holdings,NYSE,
ZNH,China Southern Ai,NYSE,
ZQK,Quiksilver,NYSE,
ZSL,ProShares UltraSh,PCX,
ZTR,Zweig Total Retur,NYSE,
ZZC,Sealy Corporation,NYSE,
AACC,Asset Acceptance ,NasdaqNM,
AADR,WCM BNY Mellon Fo,PCX,
AAME,Atlantic American,NGM,
AAPL,Apple Inc.,NasdaqNM,
AATI,Advanced Analogic,NasdaqNM,
AAVX,ETRACS Daily Shor,PCX,
AAWW,Atlas Air Worldwi,NasdaqNM,
AAXJ,iShares MSCI All ,NGM,
ABAT,Advanced Battery ,NCM,
ABAX,ABAXIS,NasdaqNM,
ABCB,Ameris Bancorp,NasdaqNM,
ABCD,Cambium Learning ,NGM,
ABCO,The Advisory Boar,NasdaqNM,
ABCS,Guggenheim ABC Hi,PCX,
ABCW,Anchor BanCorp Wi,NasdaqNM,
ABFS,Arkansas Best Cor,NasdaqNM,
ABIO,ARCA biopharma,NCM,
ABMD,ABIOMED,NasdaqNM,
ABTL,Autobytel Inc.,NGM,
ABVA,Alliance Bankshar,NCM,
ABV-C,Companhia de Bebi,NYSE,
ABVT,Abovenet Inc Comm,NYSE,
ACAD,ACADIA Pharmaceut,NGM,
ACAS,American Capital,NasdaqNM,
ACAT,Arctic Cat Inc.,NasdaqNM,
ACCL,Accelrys,NasdaqNM,
ACET,Aceto Corporation,NasdaqNM,
ACFC,Atlantic Coast Fe,NGM,
ACFN,Acorn Energy,NGM,
ACGL,Arch Capital Grou,NasdaqNM,
ACHC,Acadia Healthcare,NGM,
ACHN,Achillion Pharmac,NGM,
ACIW,ACI Worldwide,NasdaqNM,
ACLS,Axcelis Technolog,NasdaqNM,
ACMR,A.C. Moore Arts &,NasdaqNM,
ACNB,ACNB Corporation,NCM,
ACOM,Ancestry.com,NasdaqNM,
ACOR,Acorda Therapeuti,NasdaqNM,
ACPW,Active Power,NGM,
ACRX,AcelRx Pharmaceut,NGM,
ACTG,Acacia Research C,NasdaqNM,
ACTS,Actions Semicondu,NasdaqNM,
ACTV,The Active Networ,NYSE,
ACUR,Acura Pharmaceuti,NCM,
ACWI,iShares MSCI ACWI,NGM,
ACWV,iShares MSCI All ,PCX,
ACWX,iShares MSCI ACWI,NGM,
ACXM,Acxiom Corporatio,NasdaqNM,
ADAT,Authentidate Hold,NCM,
ADBE,Adobe Systems Inc,NasdaqNM,
ADEP,Adept Technology,NGM,
ADES,ADA-ES,NCM,
ADGE,American DG Energ,AMEX,
ADGF,Adams Golf,NCM,
ADLR,Adolor Corporatio,NGM,
ADPI,American Dental P,NasdaqNM,
ADRA,BLDRS Asia 50 ADR,NGM,
ADRD,BLDRS Developed M,NGM,
ADRE,BLDRS Emerging Ma,NGM,
ADRU,BLDRS Europe 100 ,NGM,
ADSK,Autodesk,NasdaqNM,
ADTN,ADTRAN,NasdaqNM,
ADUS,Addus HomeCare Co,NGM,
ADVS,Advent Software,NasdaqNM,
AEGN,Aegion Corp,NasdaqNM,
AEGR,Aegerion Pharmace,NGM,
AEHR,Aehr Test Systems,NCM,
AEIS,Advanced Energy I,NasdaqNM,
AEPI,AEP Industries In,NasdaqNM,
AERG,Applied Energetic,NCM,
AERL,Asia Entertainmen,NGM,
AETI,American Electric,NCM,
AEZS,AEterna Zentaris,NGM,
AFAM,Almost Family Inc,NasdaqNM,
AFCB,Athens Bancshares,NCM,
AFCE,AFC Enterprises,NasdaqNM,
AFFM,Affirmative Insur,NasdaqNM,
AFFX,Affymetrix,NasdaqNM,
AFFY,Affymax,NasdaqNM,
AFOP,Alliance Fiber Op,NCM,
AFSI,AmTrust Financial,NasdaqNM,
AGCO,AGCO Corporation ,NYSE,
AGEM,EGShares GEMS Com,PCX,
AGEN,Agenus Inc.,NCM,
AGII,Argo Group Intern,NasdaqNM,
AGM-A,Federal Agricultu,NYSE,
AGNC,American Capital ,NasdaqNM,
AGOL,ETFS Asian Gold T,PCX,
AGRG,Russell Aggressiv,PCX,
AGRO,Adecoagro S.A. Co,NYSE,
AGYS,Agilysys,NasdaqNM,
AHGP,Alliance Holdings,NasdaqNM,
AHPI,Allied Healthcare,NGM,
AIMC,Altra Holdings,NasdaqNM,
AINV,Apollo Investment,NasdaqNM,
AIRM,Air Methods Corpo,NasdaqNM,
AIRT,Air T,NCM,
AIXG,Aixtron SE,NasdaqNM,
AKAM,Akamai Technologi,NasdaqNM,
AKO-A,Embotelladora And,NYSE,
AKO-B,Embotelladora And,NYSE,
AKRX,Akorn,NasdaqNM,
ALCO,Alico,NasdaqNM,
ALEX,Alexander & Baldw,NYSE,
ALGN,Align Technology,NasdaqNM,
ALGT,Allegiant Travel ,NasdaqNM,
ALIM,Alimera Sciences,NGM,
ALKS,Alkermes plc,NasdaqNM,
ALLB,Alliance Bancorp,NGM,
ALLT,Allot Communicati,NasdaqNM,
ALNC,Alliance Financia,NasdaqNM,
ALNY,Alnylam Pharmaceu,NasdaqNM,
ALOG,Analogic Corporat,NasdaqNM,
ALOT,Astro-Med,NGM,
ALRN,American Learning,NCM,
ALSK,Alaska Communicat,NasdaqNM,
ALTE,Alterra Capital H,NasdaqNM,
ALTH,Allos Therapeutic,NasdaqNM,
ALTI,Altair Nanotechno,NCM,
ALTR,Altera Corporatio,NasdaqNM,
ALUM,Global X Aluminum,PCX,
ALVR,Alvarion Ltd.,NasdaqNM,
ALXA,Alexza Pharmaceut,NGM,
ALXN,Alexion Pharmaceu,NasdaqNM,
AMAC,American Medical ,NCM,
AMAG,AMAG Pharmaceutic,NasdaqNM,
AMAP,AutoNavi Holdings,NasdaqNM,
AMAT,Applied Materials,NasdaqNM,
AMBO,Ambow Education H,NYSE,
AMBT,Ambient Corporati,NCM,
AMCC,Applied Micro Cir,NasdaqNM,
AMCF,Andatee China Mar,NGM,
AMCN,AirMedia Group In,NasdaqNM,
AMCX,AMC Networks Inc.,NasdaqNM,
AMED,Amedisys Inc,NasdaqNM,
AMGN,Amgen Inc.,NasdaqNM,
AMIC,American Independ,NGM,
AMID,American Midstrea,NYSE,
AMKR,Amkor Technology,NasdaqNM,
AMLN,Amylin Pharmaceut,NasdaqNM,
AMLP,Alerian MLP ETF,PCX,
AMNB,American National,NasdaqNM,
AMOT,Allied Motion Tec,NGM,
AMOV,America Movil,NasdaqNM,
AMPE,Ampio Pharmaceuti,NCM,
AMPL,Ampal-American Is,NGM,
AMRB,American River Ba,NasdaqNM,
AMRC,Ameresco,NYSE,
AMRI,Albany Molecular ,NasdaqNM,
AMRN,Amarin Corporatio,NGM,
AMRS,Amyris,NasdaqNM,
AMSC,American Supercon,NasdaqNM,
AMSF,AMERISAFE,NasdaqNM,
AMSG,Amsurg Corp.,NasdaqNM,
AMTC,Ameritrans Capita,NCM,
AMTD,TD Ameritrade Hol,NasdaqNM,
AMTG,Apollo Residentia,NYSE,
AMWD,American Woodmark,NasdaqNM,
AMZN,Amazon.com,NasdaqNM,
ANAC,Anacor Pharmaceut,NGM,
ANAD,ANADIGICS,NasdaqNM,
ANAT,American National,NasdaqNM,
ANCB,Anchor Bancorp,NGM,
ANCI,American Caresour,NCM,
ANCX,Access National C,NGM,
ANDE,The Andersons,NasdaqNM,
ANDS,Anadys Pharmaceut,NGM,
ANEN,Anaren,NasdaqNM,
ANGN,Angeion Corporati,NCM,
ANGO,AngioDynamics,NasdaqNM,
ANIK,Anika Therapeutic,NasdaqNM,
ANLY,Analysts Internat,NGM,
ANNB,Annapolis Bancorp,NCM,
ANSS,ANSYS,NasdaqNM,
ANTH,Anthera Pharmaceu,NGM,
ANTP,PHAZAR CORP,NCM,
AONE,A123 Systems,NasdaqNM,
AOSL,Alpha and Omega S,NasdaqNM,
APEI,American Public E,NasdaqNM,
APFC,American Pacific ,NGM,
APKT,Acme Packet,NasdaqNM,
APOG,Apogee Enterprise,NasdaqNM,
APOL,Apollo Group,NasdaqNM,
APPY,AspenBio Pharma,NCM,
APRI,Apricus Bioscienc,NCM,
APSA,Alto Palermo S.A.,NGM,
APTS,Preferred Apartme,AMEX,
APWC,Asia Pacific Wire,NCM,
ARAY,Accuray Incorpora,NasdaqNM,
ARBA,Ariba,NasdaqNM,
ARCC,Ares Capital Corp,NasdaqNM,
ARCI,Appliance Recycli,NCM,
ARCL,Archipelago Learn,NasdaqNM,
ARCO,Arcos Dorados Hol,NYSE,
ARCP,American Realty C,NCM,
ARCW,Arc Wireless Solu,NCM,
AREX,Approach Resource,NasdaqNM,
ARGN,Amerigon Incorpor,NasdaqNM,
ARGT,Global X FTSE Arg,PCX,
ARIA,ARIAD Pharmaceuti,NGM,
ARII,American Railcar ,NasdaqNM,
ARKR,Ark Restaurants C,NGM,
ARLP,Alliance Resource,NasdaqNM,
ARMH,ARM Holdings,NasdaqNM,
ARNA,Arena Pharmaceuti,NasdaqNM,
AROW,Arrow Financial C,NasdaqNM,
ARQL,ArQule,NGM,
ARRS,Arris Group Inc,NasdaqNM,
ARRY,Array BioPharma I,NGM,
ARSD,Arabian American ,NasdaqNM,
ARTC,ArthroCare Corpor,NasdaqNM,
ARTW,Art's-Way Manufac,NCM,
ARTX,Arotech Corporati,NGM,
ARUN,Aruba Networks,NasdaqNM,
ARWR,Arrowhead Researc,NCM,
ASBB,ASB Bancorp,NGM,
ASBC,Associated Banc-C,NasdaqNM,
ASBI,Ameriana Bancorp,NCM,
ASCA,Ameristar Casinos,NasdaqNM,
ASEA,Global X FTSE ASE,PCX,
ASEI,American Science ,NasdaqNM,
ASFI,Asta Funding,NasdaqNM,
ASGN,On Assignment,NasdaqNM,
ASIA,AsiaInfo-Linkage,NasdaqNM,
ASMI,ASM International,NasdaqNM,
ASML,ASML Holding N.V.,NasdaqNM,
ASNA,Ascena Retail Gro,NasdaqNM,
ASPS,Altisource Portfo,NasdaqNM,
ASRV,AmeriServ Financi,NGM,
ASTC,Astrotech Corpora,NCM,
ASTE,Astec Industries,NasdaqNM,
ASTI,Ascent Solar Tech,NGM,
ASTM,Aastrom Bioscienc,NCM,
ASTX,Astex Pharmaceuti,NasdaqNM,
ASUR,Asure Software In,NCM,
ASYS,Amtech Systems,NasdaqNM,
ATAI,ATA Inc.,NGM,
ATAX,America First Tax,NasdaqNM,
ATEA,Astea Internation,NCM,
ATEC,Alphatec Holdings,NasdaqNM,
ATHN,athenahealth,NasdaqNM,
ATHX,Athersys,NCM,
ATLO,Ames National Cor,NCM,
ATLS,Atlas Energy,NYSE,
ATMI,ATMI Inc.,NasdaqNM,
ATML,Atmel Corporation,NasdaqNM,
ATNI,Atlantic Tele-Net,NasdaqNM,
ATNY,API Technologies ,NCM,
ATPG,ATP Oil & Gas Cor,NasdaqNM,
ATRC,AtriCure,NGM,
ATRI,ATRION Corporatio,NasdaqNM,
ATRM,Aetrium Incorpora,NGM,
ATRO,Astronics Corpora,NasdaqNM,
ATSC,ATS Corporation C,AMEX,
ATSG,Air Transport Ser,NasdaqNM,
ATVI,Activision Blizza,NasdaqNM,
AUBN,Auburn National B,NGM,
AUDC,AudioCodes Ltd.,NasdaqNM,
AUMN,Golden Minerals C,AMEX,
AUNZ,WisdomTree Austra,PCX,
AUSE,WisdomTree Austra,PCX,
AUTH,AuthenTec,NGM,
AUXL,Auxilium Pharmace,NasdaqNM,
AVAV,AeroVironment,NasdaqNM,
AVCA,Advocat,NCM,
AVEO,AVEO Pharmaceutic,NGM,
AVGO,Avago Technologie,NasdaqNM,
AVID,Avid Technology,NasdaqNM,
AVII,AVI BioPharma,NGM,
AVNR,Avanir Pharmaceut,NGM,
AVNW,Aviat Networks,NasdaqNM,
AVTR,Avatar Holdings I,NasdaqNM,
AWAY,HomeAway,NasdaqNM,
AWRE,Aware,NGM,
AXAS,Abraxas Petroleum,NCM,
AXDI,iShares MSCI ACWI,PCX,
AXEN,iShares MSCI ACWI,PCX,
AXFN,iShares MSCI ACWI,NGM,
AXHE,iShares MSCI ACWI,PCX,
AXID,iShares MSCI ACWI,PCX,
AXIT,iShares MSCI ACWI,PCX,
AXJL,WisdomTree Asia P,PCX,
AXMT,iShares MSCI ACWI,PCX,
AXSL,iShares TMSCI ACW,PCX,
AXTE,iShares MSCI ACWI,PCX,
AXTI,AXT Inc,NasdaqNM,
AXUT,iShares MSCI ACWI,PCX,
AZPN,Aspen Technology,NasdaqNM,
BABS,SPDR Nuveen Barcl,PCX,
BABY,Natus Medical Inc,NasdaqNM,
BABZ,Pimco Build Ameri,PCX,
BAGL,Einstein Noah Res,NGM,
BALT,Baltic Trading Li,NYSE,
BAMM,Books-A-Million,NasdaqNM,
BANC,First PacTrust Ba,NGM,
BANF,BancFirst Corpora,NasdaqNM,
BANR,Banner Corporatio,NasdaqNM,
BARI,Bancorp Rhode Isl,NasdaqNM,
BARL,Morgan Stanley S&,PCX,
BARN,Global X Farming ,PCX,
BASI,Bioanalytical Sys,NCM,
BBBY,Bed Bath & Beyond,NasdaqNM,
BBEP,BreitBurn Energy ,NasdaqNM,
BBGI,Beasley Broadcast,NGM,
BBND,BigBand Networks,NasdaqNM,
BBNK,Bridge Capital Ho,NasdaqNM,
BBOX,Black Box Corpora,NasdaqNM,
BBRG,Bravo Brio Restau,NGM,
BBSI,Barrett Business ,NasdaqNM,
BBVA,Banco Bilbao Vizc,NYSE,
BBVX,ETRACS Daily Shor,PCX,
BBXT,BankAtlantic Banc,NGM,
BCAR,Bank of the Carol,NGM,
BCBP,BCB Bancorp,NGM,
BCDS,BCD Semiconductor,NasdaqNM,
BCOM,B Communications ,NasdaqNM,
BCON,Beacon Power Corp,NCM,
BCPC,Balchem Corporati,NasdaqNM,
BCRX,BioCryst Pharmace,NasdaqNM,
BCSB,BCSB Bancorp,NGM,
BCSI,Blue Coat Systems,NasdaqNM,
BDCL,2xLeveraged Long ,PCX,
BDCO,Blue Dolphin Ener,NCM,
BDCS,UBS AG Exchange T,PCX,
BDGE,Bridge Bancorp,NasdaqNM,
BDMS,Birner Dental Man,NCM,
BDSI,BioDelivery Scien,NCM,
BEAM,Beam Inc. Common ,NYSE,
BEAT,CardioNet,NGM,
BEAV,BE Aerospace,NasdaqNM,
BEBE,bebe stores,NasdaqNM,
BECN,Beacon Roofing Su,NasdaqNM,
BERK,Berkshire Bancorp,NGM,
BEST,Shiner Internatio,NCM,
BEXP,Brigham Explorati,NasdaqNM,
BFED,Beacon Federal Ba,NGM,
BFIN,BankFinancial Cor,NasdaqNM,
BFLY,Bluefly,NCM,
BFSB,Brooklyn Federal ,NCM,
BGCP,BGC Partners,NasdaqNM,
BGFV,Big 5 Sporting Go,NasdaqNM,
BGMD,BG Medicine,NGM,
BHLB,Berkshire Hills B,NasdaqNM,
BICK,First Trust BICK ,NGM,
BIDU,Baidu,NasdaqNM,
BIDZ,Bidz.com,NCM,
BIIB,Biogen Idec Inc,NasdaqNM,
BIO-B,Bio-Rad Laborator,NYSE,
BIOC,BioClinica,NGM,
BIOD,Biodel Inc.,NGM,
BIOF,BioFuel Energy Co,NCM,
BIOS,BioScrip,NasdaqNM,
BIRT,Actuate Corporati,NasdaqNM,
BITA,Bitauto Holdings ,NYSE,
BITS,Bitstream Inc.,NCM,
BJRI,BJ's Restaurants,NasdaqNM,
BKBK,Britton & Koontz ,NCM,
BKCC,BlackRock Kelso C,NasdaqNM,
BKEP,Blueknight Energy,NGM,
BKLN,PowerShares Excha,PCX,
BKMU,Bank Mutual Corpo,NasdaqNM,
BKOR,Oak Ridge Financi,NCM,
BKSC,Bank of South Car,NCM,
BKYF,The Bank of Kentu,NGM,
BLDP,Ballard Power Sys,NGM,
BLDR,Builders FirstSou,NasdaqNM,
BLIN,Bridgeline Digita,NCM,
BLKB,Blackbaud,NasdaqNM,
BLMT,BSB Bancorp,NCM,
BLNG,iPath Pure Beta P,PCX,
BLRX,BioLineRx Ltd.,NCM,
BLTI,BioLase Technolog,NCM,
BMRC,Bank of Marin Ban,NCM,
BMRN,BioMarin Pharmace,NasdaqNM,
BMTC,Bryn Mawr Bank Co,NasdaqNM,
BMTI,BioMimetic Therap,NasdaqNM,
BNCL,Beneficial Mutual,NasdaqNM,
BNCN,BNC Bancorp,NCM,
BNHN,Benihana Inc.,NasdaqNM,
BNSO,Bonso Electronics,NCM,
BNVI,Bionovo,NCM,
BOBE,Bob Evans Farms,NasdaqNM,
BOCH,Bank of Commerce ,NGM,
BODY,Body Central Corp,NGM,
BOFI,BofI Holding,NasdaqNM,
BOIL,ProShares Ultra D,PCX,
BOKF,BOK Financial Cor,NasdaqNM,
BOLT,Bolt Technology C,NasdaqNM,
BONA,Bona Film Group L,NGM,
BONE,Bacterin Internat,AMEX,
BONO,Market Vectors La,PCX,
BONT,The Bon-Ton Store,NasdaqNM,
BOOM,Dynamic Materials,NasdaqNM,
BOOT,LaCrosse Footwear,NGM,
BORN,China New Borun C,NYSE,
